unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount,RSI_14,MA,MACD_14_26_9,MACDh_14_26_9,MACDs_14_26_9
1582329600000.0,2020-02-22 00:00:00,ETH/USDT,265.32,266.81,256.0,261.57,313062.52133,81781388.3193534,136810.0,62.41366069331601,258.83714285714285,19.145673797893153,-0.8775435429741307,20.023217340867284
1582416000000.0,2020-02-23 00:00:00,ETH/USDT,261.55,275.68,261.02,274.48,444740.82883,120024058.9719663,178464.0,66.17799098262967,262.1221428571429,18.979575759924387,-0.83491326475432,19.814489024678707
1582502400000.0,2020-02-24 00:00:00,ETH/USDT,274.5,277.2,257.09,265.52,696591.72983,185949182.70858073,263161.0,61.569193670065616,265.1671428571429,18.127871647876077,-1.3492939014421026,19.47716554931818
1582588800000.0,2020-02-25 00:00:00,ETH/USDT,265.47,266.22,244.44,246.67,774791.01027,197442911.54473168,277457.0,53.1784954031916,265.88,16.148327640450873,-2.6630703270938483,18.81139796754472
1582675200000.0,2020-02-26 00:00:00,ETH/USDT,246.67,250.32,215.66,223.93,1395879.41507,324229460.6211602,454355.0,45.17943114508721,262.8935714285714,13.052759460265747,-4.60691080582318,17.659670266088927
1582761600000.0,2020-02-27 00:00:00,ETH/USDT,223.98,238.3,210.0,227.79,1273793.11658,287322727.2967257,415969.0,46.646490416149305,259.99857142857144,10.668486135818256,-5.592947304216537,16.261433440034793
1582848000000.0,2020-02-28 00:00:00,ETH/USDT,227.73,234.67,214.01,226.76,1054994.92397,236064804.3345943,347125.0,46.290506270394324,255.8278571428571,8.588775580290587,-6.138126287795366,14.726901868085953
1582934400000.0,2020-02-29 00:00:00,ETH/USDT,226.76,233.0,217.0,217.21,546866.6851,123635801.0178253,211771.0,43.012868755693006,252.42285714285714,6.269118709012417,-6.766226527258828,13.035345236271246
1583020800000.0,2020-03-01 00:00:00,ETH/USDT,217.29,227.89,212.36,217.81,715016.01941,157064953.8422779,265577.0,43.28457694561222,249.49142857142854,4.3813039978977315,-6.923232990698812,11.304536988596544
1583107200000.0,2020-03-02 00:00:00,ETH/USDT,217.81,234.4,216.07,231.97,810051.4833,182948651.6764531,258680.0,49.41441999134783,246.92857142857142,3.6622299309745756,-6.113845646097575,9.77607557707215
1583193600000.0,2020-03-03 00:00:00,ETH/USDT,232.1,232.46,219.57,223.91,741498.54825,168090325.5387924,253103.0,46.34399747453285,242.73571428571427,2.5713953841253954,-5.763744154357404,8.3351395384828
1583280000000.0,2020-03-04 00:00:00,ETH/USDT,223.84,228.85,220.23,224.26,443780.33772,99650220.5416208,167247.0,46.4994580630013,240.29357142857143,1.6913785711315938,-5.315008773880964,7.006387345012558
1583366400000.0,2020-03-05 00:00:00,ETH/USDT,224.26,234.09,224.23,228.38,601479.87587,138081898.2866681,227242.0,48.39489152704854,238.25214285714284,1.212635414322932,-4.635001544551701,5.8476369588746335
1583452800000.0,2020-03-06 00:00:00,ETH/USDT,228.38,245.16,227.33,244.88,628147.3257,148563741.8329924,234091.0,55.23496412300199,236.79571428571427,1.7942599387177438,-3.2427016161255118,5.036961554843256
1583539200000.0,2020-03-07 00:00:00,ETH/USDT,244.93,251.93,236.0,237.23,633748.89662,154037325.6113068,238113.0,51.80639016506768,235.05714285714285,1.7899412490224904,-2.597616244656612,4.387557493679102
1583625600000.0,2020-03-08 00:00:00,ETH/USDT,237.23,237.23,195.5,199.43,1278973.53741,277970187.8682601,412787.0,38.943257024077155,229.69642857142853,-0.4712027982541258,-3.8870082335465823,3.4158054352924565
1583712000000.0,2020-03-09 00:00:00,ETH/USDT,199.43,208.62,190.0,202.81,1661331.83553,332570408.53515285,473504.0,40.369012403251325,225.21714285714285,-2.0807509567032128,-4.397245113596536,2.316494156893323
1583798400000.0,2020-03-10 00:00:00,ETH/USDT,202.79,206.2,195.54,200.7,1020260.107,205536190.1939392,332398.0,39.745069167526374,221.93357142857144,-3.4768500867504883,-4.634675394915049,1.1578253081645604
1583884800000.0,2020-03-11 00:00:00,ETH/USDT,200.74,203.18,181.73,194.61,1079824.90167,208232375.1862015,344156.0,37.92318292034265,219.83928571428572,-4.923726177906929,-4.865241188857191,-0.05848498904973731
1583971200000.0,2020-03-12 00:00:00,ETH/USDT,194.61,195.55,101.2,107.82,3814533.14046,548668262.2347236,937284.0,22.261688903596056,211.26999999999998,-11.179281301151917,-8.896637049681743,-2.2826442514701735
1584057600000.0,2020-03-13 00:00:00,ETH/USDT,107.67,139.68,86.0,134.06,4663239.92861,560710331.8421754,1199923.0,31.475758172473085,204.64857142857142,-14.533795597077898,-9.80092107648618,-4.732874520591719
1584144000000.0,2020-03-14 00:00:00,ETH/USDT,134.06,134.68,120.0,122.54,1237674.88642,159192895.5526197,398146.0,29.805490859885698,197.88642857142855,-17.764812791615242,-10.425550616818818,-7.339262174796424
1584230400000.0,2020-03-15 00:00:00,ETH/USDT,122.54,133.5,120.16,123.78,1312950.90137,163436235.2690902,346579.0,30.234635349123717,191.17000000000002,-20.10866794484531,-10.215524616039106,-9.893143328806202
1584316800000.0,2020-03-16 00:00:00,ETH/USDT,123.82,124.33,101.1,111.02,2442064.14448,270353891.8050036,663277.0,28.316192246470635,182.53071428571428,-22.547083384401816,-10.123152044476491,-12.423931339925325
1584403200000.0,2020-03-17 00:00:00,ETH/USDT,111.02,120.8,109.38,115.67,1295108.4848,150800664.0719546,378258.0,30.05787860697882,174.79928571428573,-24.005593716051834,-9.265329900901207,-14.740263815150627
1584489600000.0,2020-03-18 00:00:00,ETH/USDT,115.67,118.5,109.86,118.11,1201850.31275,137550912.0855171,346312.0,31.005177312959873,167.21714285714285,-24.794318365242106,-8.043243640073182,-16.751074725168923
1584576000000.0,2020-03-19 00:00:00,ETH/USDT,118.11,143.13,115.46,136.3,1801071.18816,231626928.16070488,489147.0,37.771673216201776,160.64000000000001,-24.10443747024422,-5.8826901960602385,-18.221747274183983
1584662400000.0,2020-03-20 00:00:00,ETH/USDT,136.3,152.55,116.74,133.48,2504057.63799,345856006.74779886,707216.0,37.16317236150969,152.68285714285713,-23.479871937515128,-4.206499730664916,-19.273372206850212
1584748800000.0,2020-03-21 00:00:00,ETH/USDT,133.49,137.49,125.69,132.66,1231842.11121,162468451.7723149,401288.0,36.97663245586205,145.21357142857144,-22.795369997053342,-2.817598232162503,-19.97777176489084
1584835200000.0,2020-03-22 00:00:00,ETH/USDT,132.63,137.13,121.1,122.32,1055699.86532,135927941.0795197,337273.0,34.61702334771612,139.70571428571427,-22.633679600415576,-2.1247262684197885,-20.508953331995787
1584921600000.0,2020-03-23 00:00:00,ETH/USDT,122.31,137.5,119.5,135.92,1436796.12449,184851609.124269,416820.0,40.03701942895792,134.92785714285714,-21.474459607060197,-0.7724050200515293,-20.702054587008668
1585008000000.0,2020-03-24 00:00:00,ETH/USDT,135.89,143.36,132.2,138.42,1244377.16334,171156363.6923024,381573.0,41.005150514633364,130.4792857142857,-20.183979764421338,0.41445985806986485,-20.598439622491203
1585094400000.0,2020-03-25 00:00:00,ETH/USDT,138.42,142.33,132.54,136.1,1034248.74369,141795323.026871,317580.0,40.35401650485128,126.3,-19.086543053519307,1.2095172551775164,-20.296060308696823
1585180800000.0,2020-03-26 00:00:00,ETH/USDT,136.11,139.74,133.26,138.4,751060.63102,101918769.6722933,248508.0,41.34836051155614,128.48428571428573,-17.88107860103233,1.9319853661315989,-19.813063967163927
1585267200000.0,2020-03-27 00:00:00,ETH/USDT,138.4,141.27,129.68,131.33,706948.54559,96581886.8789469,224835.0,39.185836965736826,128.2892857142857,-17.156090301125147,2.1255789328310257,-19.281669233956173
1585353600000.0,2020-03-28 00:00:00,ETH/USDT,131.33,132.97,124.88,130.98,896032.10594,115166651.9700742,274768.0,39.0768798135124,128.89214285714286,-16.42560744020085,2.2848494350042614,-18.71045687520511
1585440000000.0,2020-03-29 00:00:00,ETH/USDT,130.94,131.84,123.81,124.5,543997.0,69434202.2054717,182914.0,37.0242773224716,128.94357142857143,-16.06118926844482,2.119414085408234,-18.180603353853055
1585526400000.0,2020-03-30 00:00:00,ETH/USDT,124.47,135.42,124.06,132.06,764831.92747,100271145.862563,241576.0,40.923105558909754,130.44642857142858,-15.162125903273278,2.41478196046382,-17.576907863737098
1585612800000.0,2020-03-31 00:00:00,ETH/USDT,132.09,135.0,130.38,132.72,547669.27789,72618183.4805954,172692.0,41.26497863308688,131.6642857142857,-14.251794798844003,2.6600904519144777,-16.91188525075848
1585699200000.0,2020-04-01 00:00:00,ETH/USDT,132.72,136.99,128.62,135.69,680922.24747,90063924.2303974,199637.0,42.86722665220761,132.92000000000002,-13.204523717029446,2.9658892269832293,-16.170412944012675
1585785600000.0,2020-04-02 00:00:00,ETH/USDT,135.65,149.76,135.01,141.28,1138977.66114,159989506.6049454,314519.0,45.860764628207775,133.2757142857143,-11.90244668873845,3.41437300421938,-15.31681969295783
1585872000000.0,2020-04-03 00:00:00,ETH/USDT,141.27,146.72,137.26,141.31,797546.11446,113731706.7149998,239800.0,45.877154449487946,133.835,-10.738237254295171,3.6628659509301276,-14.401103205225299
1585958400000.0,2020-04-04 00:00:00,ETH/USDT,141.3,146.28,138.88,144.1,573508.14086,81640622.8284323,178768.0,47.4698699548554,134.65214285714285,-9.532605117971116,3.894798469803348,-13.427403587774464
1586044800000.0,2020-04-05 00:00:00,ETH/USDT,144.1,145.58,140.68,142.68,414987.45246,59383946.1274414,134223.0,46.71634905019464,136.10642857142858,-8.555121501237295,3.8978256692297357,-12.45294717046703
1586131200000.0,2020-04-06 00:00:00,ETH/USDT,142.69,172.0,142.6,171.32,1636338.7311,257097597.7838753,432858.0,60.3775280672852,138.635,-5.989040855697937,5.171125051815277,-11.160165907513214
1586217600000.0,2020-04-07 00:00:00,ETH/USDT,171.32,176.22,162.22,164.63,1717962.82538,292710722.5822484,446557.0,56.71936266960287,140.50714285714284,-4.267133761319911,5.5144257169546425,-9.781559478274554
1586304000000.0,2020-04-08 00:00:00,ETH/USDT,164.62,174.48,163.59,173.11,1023575.92076,173916484.7861551,287799.0,60.025532187369286,143.1507142857143,-2.3406934138677684,5.952692851525429,-8.293386265393197
1586390400000.0,2020-04-09 00:00:00,ETH/USDT,173.15,173.38,165.19,169.52,719837.24423,122531131.9559583,212541.0,58.00538477390334,145.37357142857144,-0.9844072741704224,5.84718319297822,-6.831590467148643
1586476800000.0,2020-04-10 00:00:00,ETH/USDT,169.56,170.1,152.11,157.81,1314841.362,209535613.3236714,323430.0,51.87292245026965,147.26500000000001,-0.5802328926930898,5.001086059564442,-5.581318952257532
1586563200000.0,2020-04-11 00:00:00,ETH/USDT,157.81,161.37,153.91,158.33,621599.61289,98275533.0626367,168046.0,52.11502367456979,149.21857142857144,-0.2193499160241572,4.2895752289867,-4.508925145010857
1586649600000.0,2020-04-12 00:00:00,ETH/USDT,158.33,164.78,155.0,158.59,809100.24594,129919934.4437653,223429.0,52.24437970305516,151.65357142857144,0.08782136072025537,3.6773972045848904,-3.589575843864635
1586736000000.0,2020-04-13 00:00:00,ETH/USDT,158.56,158.97,150.0,156.29,1042091.03622,160423270.303715,255965.0,50.93359637158417,153.3842857142857,0.19715316195248533,3.0293832046536964,-2.832230042701211
1586822400000.0,2020-04-14 00:00:00,ETH/USDT,156.28,161.85,155.23,158.45,698030.65089,110710086.104009,178490.0,52.147833576782666,155.22214285714287,0.4109413662800705,2.594537127185025,-2.1835957609049546
1586908800000.0,2020-04-15 00:00:00,ETH/USDT,158.46,161.29,152.0,152.73,729119.66505,114640840.1155165,186226.0,48.71015120223626,156.43928571428572,0.23947815872784872,1.9384591357062428,-1.6989809769783941
1586995200000.0,2020-04-16 00:00:00,ETH/USDT,152.74,174.79,148.33,172.29,1647207.59991,273639160.0693875,389854.0,58.729262691701436,158.65428571428575,1.2586301214701052,2.3660888787587995,-1.1074587572886943
1587081600000.0,2020-04-17 00:00:00,ETH/USDT,172.31,174.96,168.31,170.69,723537.75591,123553456.3196786,191289.0,57.73573875860022,160.75285714285718,1.9692223866684913,2.4613449151657485,-0.4921225284972572
1587168000000.0,2020-04-18 00:00:00,ETH/USDT,170.61,189.54,170.48,187.4,1127296.36979,203132211.95640913,286172.0,64.49180019720146,163.84571428571425,3.5102238598606164,3.201877110686299,0.3083467491743176
1587254400000.0,2020-04-19 00:00:00,ETH/USDT,187.4,188.35,175.75,180.03,995759.5775,181415813.5026948,270668.0,59.94068594640413,166.51357142857142,4.275420361954417,3.1736588902240794,1.1017614717303377
1587340800000.0,2020-04-20 00:00:00,ETH/USDT,180.02,186.46,166.7,170.2,1547821.52737,273854539.803801,365589.0,54.42404442193669,166.4335714285714,4.264722045244952,2.530368458811691,1.7343535864332607
1587427200000.0,2020-04-21 00:00:00,ETH/USDT,170.21,174.7,168.0,170.74,906381.65398,155292048.4357902,228262.0,54.67085033078487,166.87000000000003,4.246016264722613,2.0093301426314816,2.236686122091131
1587513600000.0,2020-04-22 00:00:00,ETH/USDT,170.73,184.0,169.78,182.7,988698.39076,176079076.9274995,246896.0,59.856012902517655,167.555,4.897810230824689,2.128899286986846,2.768910943837843
1587600000000.0,2020-04-23 00:00:00,ETH/USDT,182.7,193.63,178.16,185.51,1457867.08713,270862911.3685654,363772.0,60.98522048530795,168.69714285714286,5.538999855663889,2.2160711294608366,3.322928726203052
1587686400000.0,2020-04-24 00:00:00,ETH/USDT,185.57,189.8,184.72,187.59,780904.21257,146419748.0816482,222074.0,61.840865252021636,170.8242857142857,6.122087827639433,2.2393272811491047,3.8827605464903283
1587772800000.0,2020-04-25 00:00:00,ETH/USDT,187.6,198.36,185.76,194.21,866478.04928,167703202.4250513,244755.0,64.50873806224513,173.38714285714283,6.921829159939392,2.4312548907592504,4.490574269180142
1587859200000.0,2020-04-26 00:00:00,ETH/USDT,194.21,200.0,192.3,197.38,758525.81533,148433709.7771867,228826.0,65.7438082516846,176.15785714285715,7.683085002797981,2.5540085868942706,5.12907641590371
1587945600000.0,2020-04-27 00:00:00,ETH/USDT,197.39,199.05,189.29,196.34,896627.37271,174775637.9272757,238341.0,64.9453049455125,179.01857142857145,8.156457370496383,2.4219047636741386,5.734552606822245
1588032000000.0,2020-04-28 00:00:00,ETH/USDT,196.33,198.5,192.36,196.24,636829.89397,124476041.8893834,183819.0,64.86372656083114,181.71785714285713,8.449840555730958,2.1722303591269707,6.2776101966039874
1588118400000.0,2020-04-29 00:00:00,ETH/USDT,196.24,218.77,196.22,215.36,1620422.72431,338324593.63729167,445147.0,72.08399283087749,186.19142857142856,9.734853328516891,2.765794505530323,6.969058822986568
1588204800000.0,2020-04-30 00:00:00,ETH/USDT,215.4,227.3,202.0,206.08,1749691.00151,374893029.7743084,557268.0,65.09245170243165,188.605,10.119963792322721,2.520723975468922,7.5992398168538
1588291200000.0,2020-05-01 00:00:00,ETH/USDT,206.07,217.14,205.91,212.02,794913.95828,168339123.3579139,291365.0,67.28006080616835,191.55714285714285,10.681052793724263,2.4654503814963693,8.215602412227893
1588377600000.0,2020-05-02 00:00:00,ETH/USDT,212.01,215.37,210.36,213.9,443494.67248,94389501.5178164,185802.0,67.96435049451584,193.45000000000002,11.137224927750424,2.3372980124180245,8.7999269153324
1588464000000.0,2020-05-03 00:00:00,ETH/USDT,213.89,219.3,203.92,209.86,748383.91311,158874887.0783411,268841.0,64.82680298134986,195.5807142857143,11.153884295275105,1.8831659039541648,9.27071839132094
1588550400000.0,2020-05-04 00:00:00,ETH/USDT,209.86,210.65,194.88,206.48,1114249.32658,225451167.65536833,349701.0,62.23808133779694,198.1721428571429,10.856794807039108,1.2688611325745338,9.587933674464574
1588636800000.0,2020-05-05 00:00:00,ETH/USDT,206.47,211.68,201.0,205.29,640644.66268,131906204.907813,246124.0,61.309808475224735,200.64000000000001,10.440643540607368,0.6821678929142347,9.758475647693134
1588723200000.0,2020-05-06 00:00:00,ETH/USDT,205.3,210.77,197.71,198.97,862700.67849,178157452.6008412,271299.0,56.49085834062772,201.80214285714285,9.629059007884536,-0.10353331184687953,9.732592319731415
1588809600000.0,2020-05-07 00:00:00,ETH/USDT,198.92,215.1,196.43,212.0,1305778.73764,271197927.6650278,380313.0,62.95567457576865,203.6942857142857,9.654833800066143,-0.062206815732217535,9.71704061579836
1588896000000.0,2020-05-08 00:00:00,ETH/USDT,212.01,216.61,206.9,211.31,917908.1944,194579529.42776328,262122.0,62.42669926804359,205.38857142857142,9.539272003174176,-0.14221489009934807,9.681486893273524
1588982400000.0,2020-05-09 00:00:00,ETH/USDT,211.32,214.6,208.4,210.07,587871.98073,124626471.4270353,194059.0,61.42779759509851,206.52142857142857,9.278840714278914,-0.32211694319568807,9.600957657474602
1589068800000.0,2020-05-10 00:00:00,ETH/USDT,210.09,210.18,179.59,187.54,1473226.05475,278394290.7597346,426358.0,46.78091322082743,205.81857142857143,7.643098660579966,-1.5662871975157096,9.209385858095676
1589155200000.0,2020-05-11 00:00:00,ETH/USDT,187.62,193.5,176.0,185.73,1093299.81927,203391530.20617393,303669.0,45.83536630679594,205.06071428571428,6.147719494914554,-2.449333090544897,8.597052585459451
1589241600000.0,2020-05-12 00:00:00,ETH/USDT,185.8,192.24,185.48,189.76,669755.79567,126810812.1681708,193978.0,48.33909656238606,204.59785714285712,5.1258204657271165,-2.776985695785868,7.902806161512984
1589328000000.0,2020-05-13 00:00:00,ETH/USDT,189.77,201.0,188.35,199.58,806143.00704,156637596.3649246,212710.0,53.92769371044688,203.4707142857143,4.837078573507796,-2.4525820704041514,7.289660643911947
1589414400000.0,2020-05-14 00:00:00,ETH/USDT,199.61,206.02,195.67,203.29,1114700.24937,224233786.1267099,285245.0,55.87001766709431,203.27142857142857,4.777450353099624,-2.0097682326498596,6.787218585749484
1589500800000.0,2020-05-15 00:00:00,ETH/USDT,203.29,204.08,191.66,194.86,904749.6357,179634085.6227692,230721.0,50.64533943962096,202.0457142857143,4.182860296198271,-2.0834866316409704,6.266346927839241
1589587200000.0,2020-05-16 00:00:00,ETH/USDT,194.87,203.5,193.21,200.45,669900.03754,134060788.4941839,174447.0,53.7349430086311,201.085,3.9956671858828656,-1.816543793565101,5.812210979447967
1589673600000.0,2020-05-17 00:00:00,ETH/USDT,200.44,209.85,199.68,207.0,708711.89315,145341278.6813549,180088.0,57.12200563732907,200.88071428571428,4.1941352609543685,-1.2944605747948792,5.488595835749248
1589760000000.0,2020-05-18 00:00:00,ETH/USDT,207.02,217.07,207.0,214.91,1064139.2485,226789027.1500804,249528.0,60.849580797978724,201.4828571428571,4.78071694824925,-0.5663031099999989,5.347020058249249
1589846400000.0,2020-05-19 00:00:00,ETH/USDT,214.92,215.95,209.45,214.58,643702.98849,136846948.5568056,186027.0,60.612836952646155,202.14642857142854,5.184658134861195,-0.12988953871044373,5.314547673571639
1589932800000.0,2020-05-20 00:00:00,ETH/USDT,214.6,215.75,204.27,209.98,679532.61037,143704806.1752408,195172.0,57.268096447077475,202.93285714285713,5.185009377106724,-0.103630637171932,5.288640014278656
1590019200000.0,2020-05-21 00:00:00,ETH/USDT,209.99,211.64,191.71,198.74,1003923.4342,203445710.96284488,258415.0,50.00671418174147,201.9857142857143,4.468007194937286,-0.6565062554730963,5.124513450410382
1590105600000.0,2020-05-22 00:00:00,ETH/USDT,198.72,209.19,196.24,207.36,787672.36081,159972608.5341661,217659.0,54.74576551780147,201.70357142857145,4.3593214221352525,-0.6121536226201041,4.971475044755357
1590192000000.0,2020-05-23 00:00:00,ETH/USDT,207.36,211.2,204.55,206.6,478559.92006,99461068.1046647,150729.0,54.257417019949,201.4557142857143,4.184012380532266,-0.6299701313784727,4.813982511910739
1590278400000.0,2020-05-24 00:00:00,ETH/USDT,206.6,210.55,199.5,199.9,673535.05784,138917619.2336207,204534.0,50.02118990636251,202.33857142857144,3.6049716693147786,-0.9672086740767689,4.5721803433915476
1590364800000.0,2020-05-25 00:00:00,ETH/USDT,199.9,205.67,198.01,204.15,469931.62492,95411610.7976347,171792.0,52.55187433372035,203.6542857142857,3.356556563579062,-0.9724990238499887,4.329055587429051
1590451200000.0,2020-05-26 00:00:00,ETH/USDT,204.22,205.0,196.9,200.89,477176.7353,96116808.8580913,167702.0,50.44199467163966,204.4492857142857,2.930874747237283,-1.1185446721534147,4.049419419390698
1590537600000.0,2020-05-27 00:00:00,ETH/USDT,200.92,208.44,200.76,208.29,494816.72727,101445351.0256632,167619.0,54.871165176716396,205.07142857142858,2.9988498353853856,-0.84045566720425,3.8393055025896357
1590624000000.0,2020-05-28 00:00:00,ETH/USDT,208.29,220.5,204.67,220.21,643945.97769,136361627.3464155,219160.0,60.92869688745982,206.28,3.7301498460189464,-0.08732452525655177,3.817474371275498
1590710400000.0,2020-05-29 00:00:00,ETH/USDT,220.24,224.79,217.57,220.67,603058.0759,133220045.4954706,217959.0,61.14544224566957,208.12357142857144,4.3074138066901355,0.39195154833170953,3.915462258358426
1590796800000.0,2020-05-30 00:00:00,ETH/USDT,220.63,247.0,218.8,243.66,1019550.75146,238678839.8093044,341862.0,70.07914869771466,211.21,6.090478330125649,1.7400128574137774,4.350465472711871
1590883200000.0,2020-05-31 00:00:00,ETH/USDT,243.71,245.39,229.58,231.57,821608.68884,194867426.2941862,320066.0,62.005136703072715,212.96499999999997,6.744735260486237,1.9154158302194926,4.829319430266745
1590969600000.0,2020-06-01 00:00:00,ETH/USDT,231.56,250.68,230.66,248.23,823816.69936,198791911.8470442,318497.0,67.55281181863026,215.345,8.190400844005353,2.6888651309908864,5.501535713014467
1591056000000.0,2020-06-02 00:00:00,ETH/USDT,248.23,253.8,225.0,237.71,955520.91863,230680327.3092915,355417.0,61.451233827475036,216.99714285714285,8.646202600221898,2.515733509765944,6.130469090455954
1591142400000.0,2020-06-03 00:00:00,ETH/USDT,237.71,245.0,232.71,244.52,502928.13371,120179301.1789864,213792.0,63.73475680363708,219.46428571428572,9.330130403603334,2.5597290505179036,6.770401353085431
1591228800000.0,2020-06-04 00:00:00,ETH/USDT,244.54,246.6,236.0,243.21,669369.3392,162460397.6276741,253226.0,62.9621064285253,222.64071428571427,9.709182291219491,2.351024750507248,7.358157540712243
1591315200000.0,2020-06-05 00:00:00,ETH/USDT,243.22,247.87,239.14,240.03,502547.41103,122084004.5169755,205337.0,61.02801742350217,224.9742857142857,9.729022129022894,1.8966916706485204,7.832330458374374
1591401600000.0,2020-06-06 00:00:00,ETH/USDT,240.04,244.7,237.83,241.94,389423.07798,93979350.8126339,161709.0,61.78728702019507,227.49857142857144,9.762039064257493,1.5437668847064945,8.218272179550999
1591488000000.0,2020-06-07 00:00:00,ETH/USDT,241.94,245.37,234.6,244.56,571102.55515,137165732.6476166,226478.0,62.8562959377447,230.6885714285714,9.847378194366684,1.3032848118525475,8.544093382514136
1591574400000.0,2020-06-08 00:00:00,ETH/USDT,244.57,247.7,240.59,246.4,383116.54719,93355224.9683087,159981.0,63.62589926395001,233.7064285714286,9.92763919315189,1.1068366485102032,8.820802544641687
1591660800000.0,2020-06-09 00:00:00,ETH/USDT,246.37,249.82,238.0,243.8,420327.17133,102374504.5738972,185974.0,61.681103201205914,236.77142857142854,9.739921335948424,0.7352950330453893,9.004626302903034
1591747200000.0,2020-06-10 00:00:00,ETH/USDT,243.79,250.28,242.0,247.78,431285.61715,105797248.2474257,185330.0,63.51932296126128,239.59214285714285,9.72893864722019,0.5794498754537241,9.149488771766466
1591833600000.0,2020-06-11 00:00:00,ETH/USDT,247.78,250.09,226.2,230.51,816456.89161,195063781.2764491,312655.0,51.88764560692237,240.3278571428571,8.600629688144778,-0.4390872668973511,9.03971695504213
1591920000000.0,2020-06-12 00:00:00,ETH/USDT,230.46,239.38,228.19,237.55,446515.34124,105069425.0901067,181977.0,55.467600754700044,241.53357142857143,8.027437267275445,-0.8098237502133472,8.837261017488792
1592006400000.0,2020-06-13 00:00:00,ETH/USDT,237.55,238.73,234.66,238.11,253797.7809,60087772.6524653,134555.0,55.74965825719217,241.13714285714286,7.521369894802206,-1.0527128981492702,8.574082792951476
1592092800000.0,2020-06-14 00:00:00,ETH/USDT,238.13,238.59,229.83,231.77,304943.21188,71575514.0802726,158093.0,51.75311967033052,241.1514285714286,6.665277609288665,-1.5270441469302494,8.192321756218915
1592179200000.0,2020-06-15 00:00:00,ETH/USDT,231.74,233.55,218.27,230.86,875026.92057,197907504.7787736,308126.0,51.185928831917764,239.91071428571428,5.858534144525549,-1.8670300893546932,7.725564233880243
1592265600000.0,2020-06-16 00:00:00,ETH/USDT,230.86,236.0,228.7,235.3,499194.66758,116456364.2312683,188136.0,53.84388711951894,239.73857142857145,5.4163964590289595,-1.8473342198810272,7.263730678909987
1592352000000.0,2020-06-17 00:00:00,ETH/USDT,235.31,237.3,227.65,233.82,478187.2917,111415059.0562623,189653.0,52.81161077878101,238.97428571428574,4.920395635269699,-1.874668034912231,6.79506367018193
1592438400000.0,2020-06-18 00:00:00,ETH/USDT,233.82,234.65,227.93,231.27,334347.79917,77542070.3332709,145815.0,50.997468537935994,238.1214285714286,4.322662671657753,-1.9779207988193424,6.300583470477095
1592524800000.0,2020-06-19 00:00:00,ETH/USDT,231.26,231.95,226.74,229.0,397284.59808,91117706.1551394,160682.0,49.37158529772085,237.33357142857145,3.665788933730539,-2.107835629397245,5.773624563127784
1592611200000.0,2020-06-20 00:00:00,ETH/USDT,229.0,230.85,225.62,228.89,303704.98826,69343699.9095483,129778.0,49.289578971702525,236.40142857142857,3.095944191603934,-2.1421442972190814,5.238088488823015
1592697600000.0,2020-06-21 00:00:00,ETH/USDT,228.88,231.49,227.11,228.04,256305.23734,58868166.5061044,109238.0,48.61757094029976,235.22142857142856,2.5577137768939338,-2.144299769543265,4.702013546437199
1592784000000.0,2020-06-22 00:00:00,ETH/USDT,228.03,246.89,227.51,243.13,749030.11114,178707156.1893139,256688.0,59.241643265877656,234.98785714285714,2.9947613327252043,-1.365801770969595,4.360563103694799
1592870400000.0,2020-06-23 00:00:00,ETH/USDT,243.11,244.87,240.75,243.14,442296.31477,107457002.5246246,172649.0,59.24765672574268,234.94071428571428,3.316493210044399,-0.83525591492032,4.151749124964719
1592956800000.0,2020-06-24 00:00:00,ETH/USDT,243.15,249.24,231.07,234.58,921634.0534,220763040.4337494,289888.0,52.154235036469316,233.99785714285713,3.034658363843306,-0.8936726088971305,3.9283309727404365
1593043200000.0,2020-06-25 00:00:00,ETH/USDT,234.57,235.39,227.56,232.5,613748.59348,142697463.3801044,192323.0,50.56988612643298,234.14000000000001,2.655263404656324,-1.0184540544672904,3.6737174591236146
1593129600000.0,2020-06-26 00:00:00,ETH/USDT,232.49,233.61,227.75,229.64,628340.07007,144805505.1915824,192182.0,48.39302175069264,233.57500000000002,2.15510435439856,-1.214890483780044,3.369994838178604
1593216000000.0,2020-06-27 00:00:00,ETH/USDT,229.66,231.42,216.0,220.94,645950.61438,145264632.2638192,207051.0,42.412112605324715,232.3485714285714,1.21690161674087,-1.7224745771501877,2.9393761938910576
1593302400000.0,2020-06-28 00:00:00,ETH/USDT,220.94,227.96,218.32,224.93,444766.56881,99423540.1393194,144728.0,45.72511465956532,231.85999999999999,0.6884485396897446,-1.8007421233610508,2.4891906630507954
1593388800000.0,2020-06-29 00:00:00,ETH/USDT,224.89,229.96,221.26,227.93,597915.52242,134510531.1976673,183558.0,48.14084809834614,231.6507142857143,0.43535954166412694,-1.6430648971093347,2.0784244387734616
1593475200000.0,2020-06-30 00:00:00,ETH/USDT,227.98,228.7,222.91,225.6,415036.02977,93802207.2735736,143612.0,46.41298646978693,230.95785714285714,0.08988951073820317,-1.590827942428207,1.6807174531664102
1593561600000.0,2020-07-01 00:00:00,ETH/USDT,225.59,232.71,224.16,230.99,517351.58865,118322932.8549573,176455.0,50.811224803833305,230.75571428571428,0.13118008334592446,-1.2396298958563887,1.3708099792023132
