unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount,RSI_14,MA,MACD_14_26_9,MACDh_14_26_9,MACDs_14_26_9
1579564800000.0,2020-01-21 00:00:00,BTC/USDT,8642.35,8789.0,8488.0,8736.03,36494.687659,316056704.984738,365621.0,63.977855319125055,8474.774285714286,300.5693762578012,39.69523479642612,260.8741414613751
1579651200000.0,2020-01-22 00:00:00,BTC/USDT,8736.04,8818.0,8590.0,8682.36,29080.557138,252638888.21492553,317424.0,62.39743769509047,8519.515714285715,291.3731432089189,24.399201398035075,266.97394181088384
1579737600000.0,2020-01-23 00:00:00,BTC/USDT,8682.77,8691.81,8306.39,8404.52,48165.944597,407428808.67533696,464805.0,54.844389567202775,8561.427142857143,264.65109798985213,-1.8582750568253914,266.5093730466775
1579824000000.0,2020-01-24 00:00:00,BTC/USDT,8404.52,8528.02,8238.0,8439.0,41687.529529,349874174.79003936,407271.0,55.56326689876088,8578.711428571429,242.6369027104538,-19.097976268978982,261.7348789794328
1579910400000.0,2020-01-25 00:00:00,BTC/USDT,8438.99,8451.26,8254.9,8340.58,25521.157932,212869245.63589776,283118.0,52.970986821462404,8601.609285714285,216.74248029898263,-35.99391894436013,252.73639924334276
1579996800000.0,2020-01-26 00:00:00,BTC/USDT,8340.01,8618.13,8293.66,8615.0,31130.485164,263941925.272999,332612.0,58.74978408335406,8632.325,210.08426497818255,-34.12170741212816,244.2059723903107
1580083200000.0,2020-01-27 00:00:00,BTC/USDT,8614.39,9000.0,8535.0,8907.57,53973.542996,473194952.8044688,514196.0,63.849897566295674,8689.27,220.0038278444208,-19.36171563671192,239.36554348113273
1580169600000.0,2020-01-28 00:00:00,BTC/USDT,8907.57,9400.0,8862.4,9374.21,74584.853765,676593159.4823396,616678.0,70.1822531255627,8729.57,253.44383431392816,11.262632666236328,242.18120164769184
1580256000000.0,2020-01-29 00:00:00,BTC/USDT,9375.34,9449.24,9216.0,9301.53,53864.065122,503188568.8363578,492545.0,68.17905288991916,8763.864285714286,273.46829546290064,25.029675052167022,248.43862041073362
1580342400000.0,2020-01-30 00:00:00,BTC/USDT,9301.57,9578.0,9204.44,9513.21,60626.744259,569652869.8196837,529570.0,70.79375585204161,8820.521428571428,299.38038605935617,40.75341251889802,258.62697354045815
1580428800000.0,2020-01-31 00:00:00,BTC/USDT,9511.52,9530.22,9210.01,9352.89,45552.022352,425779010.4065367,428547.0,66.34719361402301,8851.922142857144,307.7167512435808,39.2718221624981,268.4449290810827
1580515200000.0,2020-02-01 00:00:00,BTC/USDT,9351.71,9464.53,9281.0,9384.61,28578.067354,268137739.9933375,334972.0,66.79162750708221,8885.397142857144,313.24695292234173,35.84161907300722,277.4053338493345
1580601600000.0,2020-02-02 00:00:00,BTC/USDT,9384.41,9477.03,9120.0,9331.51,45690.91254,428064088.6904683,446558.0,65.23839951667887,8930.38357142857,311.44430535174433,27.231177201927835,284.2131281498165
1580688000000.0,2020-02-03 00:00:00,BTC/USDT,9331.59,9618.79,9234.0,9292.24,50892.133451,476379993.49247247,492124.0,64.05209124262915,8976.804285714286,304.5946320632229,16.30520313072509,288.2894289324978
1580774400000.0,2020-02-04 00:00:00,BTC/USDT,9291.35,9350.0,9093.01,9197.02,53308.175266,491136137.2107625,528930.0,61.14852201473908,9009.732142857143,290.4469719471181,1.7260344116962187,288.72093753542185
1580860800000.0,2020-02-05 00:00:00,BTC/USDT,9197.02,9744.45,9177.22,9612.04,64870.415615,613540574.7818311,661758.0,67.96485887973706,9076.137857142856,300.8190770692854,9.678511627090813,291.1405654421946
1580947200000.0,2020-02-06 00:00:00,BTC/USDT,9612.03,9862.57,9526.35,9772.0,64949.706588,631245079.8223813,682179.0,70.13940680726076,9173.815,315.65042980120415,19.60789148720761,296.04253831399654
1581033600000.0,2020-02-07 00:00:00,BTC/USDT,9772.0,9885.0,9730.0,9813.73,43966.114632,430744860.1814393,582249.0,70.69820910092683,9272.01,326.9074863905098,24.69195846121056,302.21552792929924
1581120000000.0,2020-02-08 00:00:00,BTC/USDT,9813.87,9940.0,9667.11,9895.05,43600.843666,427781790.200816,514573.0,71.80549039441162,9383.04357142857,337.53117391140404,28.252516785683838,309.2786571257202
1581206400000.0,2020-02-09 00:00:00,BTC/USDT,9895.04,10166.0,9880.75,10151.75,43408.475616,437441704.9053964,536848.0,75.01511561740121,9492.811428571427,357.9345658833663,38.92472700611688,319.0098388772494
1581292800000.0,2020-02-10 00:00:00,BTC/USDT,10151.72,10188.0,9756.0,9851.83,59573.084619,590091358.442907,690308.0,65.61643953434938,9560.25857142857,352.9994649632554,27.19170086880473,325.80776409445065
1581379200000.0,2020-02-11 00:00:00,BTC/USDT,9851.74,10323.59,9700.0,10223.08,62422.395224,624970415.4054741,710170.0,70.53725253009556,9620.892142857143,367.55278432402156,33.39601618365674,334.1567681403648
1581465600000.0,2020-02-12 00:00:00,BTC/USDT,10223.08,10450.0,10223.08,10326.46,61008.06393,629756037.5160786,857655.0,71.74970239821927,9694.10142857143,381.7274452004476,38.05654164806623,343.6709035523814
1581552000000.0,2020-02-13 00:00:00,BTC/USDT,10325.33,10500.0,10080.0,10229.63,79344.358759,815507473.735361,932802.0,68.89010128215536,9745.274285714286,383.5939513832582,31.938438264701404,351.65551311855677
1581638400000.0,2020-02-14 00:00:00,BTC/USDT,10227.78,10381.56,10111.37,10344.36,47038.480173,482455622.003626,622310.0,70.39564279407114,9816.093571428572,388.10199756567636,29.157187557695636,358.9448100079807
1581724800000.0,2020-02-15 00:00:00,BTC/USDT,10344.36,10375.0,9801.0,9904.72,57657.202947,580845331.1747848,739781.0,58.67723364873036,9853.244285714285,361.8337186003009,2.3111268738561535,359.5225917264448
1581811200000.0,2020-02-16 00:00:00,BTC/USDT,9904.46,10050.0,9638.12,9917.27,60023.999537,592584876.9040861,708070.0,58.88762440784759,9895.084285714285,337.9242728270965,-17.278655119478685,355.2029279465752
1581897600000.0,2020-02-17 00:00:00,BTC/USDT,9910.7,9964.16,9452.67,9706.0,70261.011901,680009637.6159953,778058.0,53.91143445169586,9924.638571428572,302.88045315400996,-41.85797983405223,344.7384329880622
